trip_duration_days,miles_traveled,total_receipts_amount,output,miles_per_day,receipts_per_day,receipts_per_mile,est_mileage_reimb,est_per_diem,est_total_simple,high_mileage,very_high_mileage,long_trip,medium_trip,overnight,high_receipts,very_high_receipts,low_receipts,near_receipt_cap,over_receipt_cap,under_100_miles,local_trip,regional_trip,miles_x_duration,receipts_x_duration,miles_x_receipts,receipts_to_miles_ratio,miles_to_days_ratio,miles_squared,duration_squared,receipts_squared,miles_sqrt,duration_sqrt,receipts_sqrt,miles_log,duration_log,receipts_log,miles_<100,miles_100-300,miles_300-500,miles_>500,dur_Short,dur_Medium,dur_Long,rec_Low,rec_Medium,rec_High,rec_VeryHigh,miles_zscore,duration_zscore,receipts_zscore,anomaly_miles,anomaly_duration,anomaly_receipts,weighted_estimate_v1,weighted_estimate_v2
12,218.0,486.02,1005.67,18.166666666666668,40.501666666666665,2.2294495412844038,142.79,1800.0,2428.81,0,0,1,0,1,0,0,0,0,0,0,0,1,2616.0,5832.24,105952.36,2.2294495412844038,18.166666666666668,47524.0,144,236215.4404,14.7648230602334,3.4641016151377544,22.045861289593564,5.389071729816501,2.5649493574615367,6.188305190001139,False,True,False,False,False,False,True,False,True,False,False,-1.0314521441248552,1.2843111145736317,-0.947980244927483,0,0,0,1131.606,1795.02
3,266.0,2178.16,1447.95,88.66666666666667,726.0533333333333,8.188571428571429,174.23000000000002,450.0,2802.39,0,0,0,0,1,1,1,0,0,1,0,0,1,798.0,6534.48,579390.5599999999,8.188571428571429,88.66666666666667,70756.0,9,4744380.985599999,16.30950643030009,1.7320508075688772,46.67076172508865,5.58724865840025,1.3862943611198906,7.686694760426967,False,True,False,False,True,False,False,False,False,False,True,-0.8964315685183343,-1.0398443876708758,1.3332348471945465,0,0,0,2066.758,2611.16
10,215.0,2440.91,1638.66,21.5,244.09099999999998,11.353069767441859,140.82500000000002,1500.0,4081.7349999999997,0,0,1,0,1,1,1,0,0,1,0,0,1,2150.0,24409.1,524795.65,11.353069767441859,21.5,46225.0,100,5958041.628099999,14.66287829861518,3.1622776601683795,49.40556648799809,5.375278407684165,2.3978952727983707,7.800535798954631,False,True,False,False,False,False,True,False,False,False,True,-1.0398909301002628,0.7678321140748522,1.6874545130939775,0,0,0,2593.553,3548.41
10,860.0,2380.76,1759.97,86.0,238.07600000000002,2.768325581395349,563.3000000000001,1500.0,4444.06,1,1,1,0,1,1,1,0,0,1,0,0,0,8600.0,23807.600000000002,2047453.6,2.768325581395349,86.0,739600.0,100,5668018.177600001,29.32575659723036,3.1622776601683795,48.79303228945707,6.7580945044277305,2.3978952727983707,7.775594989171546,False,False,False,True,False,False,True,False,False,False,True,0.7744480546123629,0.7678321140748522,1.60636483505839,0,0,0,2967.9080000000004,3810.76
9,592.0,793.55,1235.69,65.77777777777777,88.17222222222222,1.340456081081081,387.76,1350.0,2531.31,1,1,1,0,1,0,0,0,1,0,0,0,0,5328.0,7141.95,469781.6,1.340456081081081,65.77777777777777,350464.0,81,629721.6024999999,24.331050121192877,3.0,28.170019524309883,6.385194398997726,2.302585092994046,6.6777759166586454,False,False,False,True,False,False,True,False,True,False,False,0.02058317414262076,0.5095926138254625,-0.5333915718387978,0,0,0,1472.6,1989.55
1,303.0,931.53,857.42,303.0,931.53,3.074356435643564,198.465,150.0,1279.995,1,0,0,0,0,1,0,0,0,1,0,0,0,303.0,931.53,282253.58999999997,3.074356435643564,303.0,91809.0,1,867748.1409,17.406895185529212,1.0,30.520976393293843,5.717027701406222,0.6931471805599453,6.837901322582246,False,False,True,False,True,False,False,False,False,True,False,-0.7923532081549743,-1.5563233881696554,-0.3473773777348834,0,0,0,993.6890000000001,1183.03
2,21.0,20.04,204.58,10.5,10.02,0.9542857142857143,13.755,300.0,333.795,0,0,0,0,1,0,0,1,0,0,1,1,0,42.0,40.08,420.84,0.9542857142857143,10.5,441.0,4,401.60159999999996,4.58257569495584,1.4142135623730951,4.476605857119878,3.091042453358316,1.0986122886681098,3.046425387869509,True,False,False,False,True,False,False,True,False,False,False,-1.585599089843285,-1.2980838879202656,-1.5761792170143218,0,0,0,129.787,230.54
2,456.0,2390.7,1342.39,228.0,1195.35,5.2427631578947365,298.68,300.0,2989.3799999999997,1,0,0,0,1,1,1,0,0,1,0,0,0,912.0,4781.4,1090159.2,5.2427631578947365,228.0,207936.0,4,5715446.489999999,21.354156504062622,1.4142135623730951,48.89478499799339,6.124683390894205,1.0986122886681098,7.779759689144819,False,False,True,False,True,False,False,False,False,False,True,-0.3619751234091887,-1.2980838879202656,1.619765190830189,0,0,0,2311.24,2818.7
5,789.0,1853.31,1792.88,157.8,370.662,2.34893536121673,516.7950000000001,750.0,3120.105,1,1,0,1,1,1,1,0,0,1,0,0,0,3945.0,9266.55,1462261.5899999999,2.34893536121673,157.8,622521.0,25,3434757.9560999996,28.089143810376278,2.23606797749979,43.05008710792581,6.672032945461067,1.791759469228055,7.525267938189421,False,False,False,True,False,True,False,False,False,False,True,0.5747301198610506,-0.5233653871720965,0.895296660829446,0,0,0,2249.443,2747.81
9,578.0,1167.71,1587.21,64.22222222222223,129.74555555555557,2.020259515570934,378.59000000000003,1350.0,2896.3,1,1,1,0,1,1,0,0,0,1,0,0,0,5202.0,10509.39,674936.38,2.020259515570934,64.22222222222223,334084.0,81,1363546.6441000002,24.041630560342615,3.0,34.17177197629646,6.361302477572996,2.302585092994046,7.0636558554182916,False,False,False,True,False,False,True,False,False,True,False,-0.01879782707594786,0.5095926138254625,-0.02897737510071536,0,0,0,1762.7580000000003,2356.71
5,1080.0,2383.82,1664.76,216.0,476.764,2.207240740740741,707.4,750.0,3841.2200000000003,1,1,0,1,1,1,1,0,0,1,0,0,0,5400.0,11919.1,2574525.6,2.207240740740741,216.0,1166400.0,25,5682597.792400001,32.863353450309965,2.23606797749979,48.82437915631903,6.985641817639208,1.791759469228055,7.776878928776196,False,False,False,False,False,True,False,False,False,False,True,1.3932923594755842,-0.5233653871720965,1.610490095487133,0,0,0,2864.456,3423.82
5,516.0,1450.67,1547.5,103.2,290.134,2.811375968992248,337.98,750.0,2538.65,1,1,0,1,1,1,1,0,0,1,0,0,0,2580.0,7253.35,748545.7200000001,2.811375968992248,103.2,266256.0,25,2104443.4489,22.715633383201094,2.23606797749979,38.08766204428936,6.248042874508429,1.791759469228055,7.280469896827109,False,False,False,True,False,True,False,False,False,True,False,-0.19319940390103746,-0.5233653871720965,0.35248788336894415,0,0,0,1748.516,2208.67
12,657.0,322.5,1113.16,54.75,26.875,0.4908675799086758,430.33500000000004,1800.0,2552.835,1,1,1,0,1,0,0,0,0,0,0,0,0,7884.0,3870.0,211882.5,0.4908675799086758,54.75,431649.0,144,104006.25,25.632011235952593,3.4641016151377544,17.95828499606797,6.489204931325317,2.5649493574615367,5.7791991139409555,False,False,False,True,False,False,True,False,True,False,False,0.20342353694311793,1.2843111145736317,-1.168425534243848,0,0,0,1288.335,1851.0
14,1158.0,2104.61,1899.69,82.71428571428571,150.32928571428573,1.8174525043177894,758.49,2100.0,4963.1,1,1,1,0,1,1,1,0,0,1,0,0,0,16212.0,29464.54,2437138.3800000004,1.8174525043177894,82.71428571428571,1340964.0,196,4429383.2521,34.02939905434711,3.7416573867739413,45.87602859882272,7.055312843339752,2.70805020110221,7.652360490359842,False,False,False,False,False,False,True,False,False,False,True,1.6127007948361807,1.800790115072411,1.2340803032291685,0,0,0,3142.178,4083.61
11,512.0,2016.19,1710.53,46.54545454545455,183.29,3.93787109375,335.36,1650.0,4001.55,1,1,1,0,1,1,1,0,0,1,0,0,0,5632.0,22178.09,1032289.28,3.93787109375,46.54545454545455,262144.0,121,4065022.1161,22.627416997969522,3.3166247903554,44.90200440960292,6.240275845170769,2.4849066497880004,7.609460732823636,False,False,False,True,False,False,True,False,False,False,True,-0.2044511185349142,1.0260716143242419,1.1148791505790154,0,0,0,2498.3120000000004,3372.19
10,5.0,836.86,1116.56,0.5,83.686,167.372,3.2750000000000004,1500.0,2340.135,0,0,1,0,1,1,0,0,0,1,1,1,0,50.0,8368.6,4184.3,167.372,0.5,25.0,100,700334.6596,2.23606797749979,3.1622776601683795,28.92853262783994,1.791759469228055,2.3978952727983707,6.730851022086124,True,False,False,False,False,False,True,False,False,True,False,-1.630605948378792,0.7678321140748522,-0.47500430740452804,0,0,0,1172.763,1839.3600000000001
10,1026.0,828.82,1865.67,102.6,82.882,0.8078167641325537,672.03,1500.0,3000.85,1,1,1,0,1,1,0,0,0,1,0,0,0,10260.0,8288.2,850369.3200000001,0.8078167641325537,102.6,1052676.0,100,686942.5924000001,32.03123475609393,3.1622776601683795,28.789234098878005,6.934397209928558,2.3978952727983707,6.721208809801614,False,False,False,False,False,False,True,False,False,True,False,1.241394211918248,0.7678321140748522,-0.4858432269624021,0,0,0,1835.086,2341.82
3,769.0,2497.93,1587.8,256.3333333333333,832.6433333333333,3.2482834850455133,503.695,450.0,3451.625,1,1,0,0,1,1,1,0,0,1,0,0,0,2307.0,7493.789999999999,1920908.17,3.2482834850455133,256.3333333333333,591361.0,9,6239654.284899999,27.730849247724095,1.7320508075688772,49.97929571332513,6.646390514847729,1.3862943611198906,7.823617919238149,False,False,False,True,True,False,False,False,False,False,True,0.5184715466916668,-1.0398443876708758,1.7643245619982042,0,0,0,2652.039,3182.43
1,989.0,2196.84,1439.17,989.0,2196.84,2.221274014155713,647.7950000000001,150.0,2994.635,1,1,0,0,0,1,1,0,0,1,0,0,0,989.0,2196.84,2172674.7600000002,2.221274014155713,989.0,978121.0,1,4826105.9856,31.448370387032774,1.0,46.870459780121635,6.897704943128636,0.6931471805599453,7.6952303388654055,False,False,False,True,True,False,False,False,False,False,True,1.137315851554888,-1.5563233881696554,1.3584178095504038,0,0,0,2455.2670000000003,2791.34
7,1168.0,667.94,1639.55,166.85714285714286,95.42,0.5718664383561645,765.0400000000001,1050.0,2482.98,1,1,0,1,1,0,0,0,0,0,0,0,0,8176.0,4675.58,780153.92,0.5718664383561645,166.85714285714286,1364224.0,49,446143.8436000001,34.17601498127012,2.6457513110645907,25.844535205725794,7.063903961472068,2.0794415416798357,6.505694370007535,False,False,False,False,False,True,False,False,True,False,False,1.6408300814208725,-0.006886386673316989,-0.7027294680657341,0,0,0,1649.3920000000003,1951.94
5,778.0,2423.47,1643.96,155.6,484.69399999999996,3.1149999999999998,509.59000000000003,750.0,3683.06,1,1,0,1,1,1,1,0,0,1,0,0,0,3890.0,12117.349999999999,1885459.66,3.1149999999999998,155.6,605284.0,25,5873206.840899999,27.892651361962706,2.23606797749979,49.228751761546825,6.658011045870748,1.791759469228055,7.793368222783556,False,False,False,True,False,True,False,False,False,False,True,0.5437879046178896,-0.5233653871720965,1.663943224898788,0,0,0,2698.366,3312.47
14,865.0,2497.16,1885.87,61.785714285714285,178.3685714285714,2.8868901734104044,566.575,2100.0,5163.735,1,1,1,0,1,1,1,0,0,1,0,0,0,12110.0,34960.24,2160043.4,2.8868901734104044,61.785714285714285,748225.0,196,6235808.065599999,29.410882339705484,3.7416573867739413,49.97159192981548,6.763884908562435,2.70805020110221,7.823309739875323,False,False,False,True,False,False,True,False,False,False,True,0.7885126979047089,1.800790115072411,1.763286506269403,0,0,0,3264.303,4329.66
5,57.0,559.05,639.73,11.4,111.80999999999999,9.807894736842105,37.335,750.0,1346.385,0,0,0,1,1,0,0,0,0,0,1,0,0,285.0,2795.25,31865.85,9.807894736842105,11.4,3249.0,25,312536.90249999997,7.54983443527075,2.23606797749979,23.64423819876631,4.060443010546419,1.791759469228055,6.328026065457748,True,False,False,False,False,True,False,False,True,False,False,-1.4843336581383944,-0.5233653871720965,-0.8495267256101264,0,0,0,734.575,1087.55
6,84.0,852.7,1109.32,14.0,142.11666666666667,10.151190476190477,55.02,900.0,1807.72,0,0,0,1,1,1,0,0,0,1,1,0,0,504.0,5116.200000000001,71626.8,10.151190476190477,14.0,7056.0,36,727097.29,9.16515138991168,2.449489742783178,29.201027379186506,4.442651256490317,1.9459101490553132,6.749579844016261,True,False,False,False,False,True,False,False,False,True,False,-1.4083845843597262,-0.2651258869227067,-0.4536500181263282,0,0,0,1037.18,1494.7
5,1004.0,2367.63,1743.85,200.8,473.526,2.3581972111553786,657.62,750.0,3775.25,1,1,0,1,1,1,1,0,0,1,0,0,0,5020.0,11838.150000000001,2377100.52,2.3581972111553786,200.8,1008016.0,25,5605671.816900001,31.68595903550972,2.23606797749979,48.65829836728778,6.912742820493176,1.791759469228055,7.770067007916888,False,False,False,False,False,True,False,False,False,False,True,1.1795097814319258,-0.5233653871720965,1.5886639626958416,0,0,0,2801.724,3369.63
3,892.0,171.32,875.39,297.3333333333333,57.10666666666666,0.1920627802690583,584.26,450.0,1205.58,1,1,0,0,1,0,0,1,0,0,0,0,0,2676.0,513.96,152817.44,0.1920627802690583,297.3333333333333,795664.0,9,29350.5424,29.866369046136157,1.7320508075688772,13.08892661756494,6.794586580876499,1.3862943611198906,5.149353213408078,False,False,False,True,True,False,False,True,False,False,False,0.8644617716833769,-1.0398443876708758,-1.3722349694129292,0,0,0,871.316,917.3199999999999
13,694.0,1054.31,1815.02,53.38461538461539,81.10076923076923,1.519178674351585,454.57,1950.0,3458.88,1,1,1,0,1,1,0,0,0,1,0,0,0,9022.0,13706.029999999999,731691.14,1.519178674351585,53.38461538461539,481636.0,169,1111569.5761,26.343879744638983,3.605551275463989,32.47014012904779,6.543911845564792,2.6390573296152584,6.961589841610542,False,False,False,True,False,False,True,False,False,True,False,0.30750189730647787,1.5425506148230215,-0.1818546733423729,0,0,0,1948.018,2701.31
12,121.0,608.92,1033.44,10.083333333333334,50.74333333333333,5.032396694214876,79.25500000000001,1800.0,2488.175,0,0,1,0,1,0,0,0,0,0,0,0,1,1452.0,7307.039999999999,73679.31999999999,5.032396694214876,10.083333333333334,14641.0,144,370783.56639999995,11.0,3.4641016151377544,24.676304423474757,4.804021044733257,2.5649493574615367,6.413327801025782,False,True,False,False,False,False,True,False,True,False,False,-1.3043062239963663,1.2843111145736317,-0.7822957656161982,0,0,0,1166.391,1869.42
4,672.0,1603.52,1612.43,168.0,400.88,2.386190476190476,440.16,600.0,2643.6800000000003,1,1,0,1,1,1,1,0,0,1,0,0,0,2688.0,6414.08,1077565.44,2.386190476190476,168.0,451584.0,16,2571276.3904,25.92296279363144,2.0,40.043975826583456,6.511745329644728,1.6094379124341003,7.380579925414574,False,False,False,True,False,True,False,False,False,False,True,0.24561746682015573,-0.7816048874214861,0.558548686157633,0,0,0,1922.976,2339.52
11,496.0,373.98,1152.99,45.09090909090909,33.99818181818182,0.753991935483871,324.88,1650.0,2348.86,1,0,1,0,1,0,0,0,0,0,0,0,0,5456.0,4113.780000000001,185494.08000000002,0.753991935483871,45.09090909090909,246016.0,121,139861.04040000003,22.271057451320086,3.3166247903554,19.3385625112106,6.208590026096629,2.4849066497880004,5.926872691214805,False,False,True,False,False,False,True,False,True,False,False,-0.2494579770704212,1.0260716143242419,-1.099024094089699,0,0,0,1174.064,1721.98
1,211.0,958.08,891.9,211.0,958.08,4.540663507109005,138.205,150.0,1246.285,0,0,0,0,0,1,0,0,0,1,0,0,1,211.0,958.08,202154.88,4.540663507109005,211.0,44521.0,1,917917.2864000001,14.52583904633395,1.0,30.952867395444965,5.356586274672012,0.6931471805599453,6.86597449163357,False,True,False,False,True,False,False,False,False,True,False,-1.0511426447341394,-1.5563233881696554,-0.31158467695608255,0,0,0,954.6690000000001,1163.58
1,815.0,97.89,539.36,815.0,97.89,0.12011042944785276,533.825,150.0,781.715,1,1,0,0,0,0,0,1,0,0,0,0,0,815.0,97.89,79780.35,0.12011042944785276,815.0,664225.0,1,9582.4521,28.548204847240395,1.0,9.893937537704591,6.704414354964107,0.6931471805599453,4.5940081212819,False,False,False,True,True,False,False,True,False,False,False,0.6478662649812494,-1.5563233881696554,-1.471227738459533,0,0,0,662.1370000000001,605.39
7,237.33,1262.27,1452.17,33.90428571428571,180.3242857142857,5.318628070618969,155.45115,1050.0,2467.7211500000003,0,0,0,1,1,1,1,0,0,1,0,0,1,1661.3100000000002,8835.89,299574.5391,5.318628070618969,33.90428571428571,56325.528900000005,49,1593325.5529,15.40551849176132,2.6457513110645907,35.528439312753385,5.473656267914107,2.0794415416798357,7.141458876225594,False,True,False,False,False,True,False,False,False,True,False,-0.9770782331566458,-0.006886386673316989,0.09850126089338619,0,0,0,1515.2671500000001,2080.935
3,1158.0,1107.4,1361.3,386.0,369.1333333333334,0.9563039723661486,758.49,450.0,2315.8900000000003,1,1,0,0,1,1,0,0,0,1,0,0,0,3474.0,3322.2000000000003,1282369.2000000002,0.9563039723661486,386.0,1340964.0,9,1226334.7600000002,34.02939905434711,1.7320508075688772,33.277620107213195,7.055312843339752,1.3862943611198906,7.010672812988823,False,False,False,False,True,False,False,False,False,True,False,1.6127007948361807,-1.0398443876708758,-0.1102827530280024,0,0,0,1794.41,1986.4
6,194.0,914.25,1168.72,32.333333333333336,152.375,4.712628865979381,127.07000000000001,900.0,1941.32,0,0,0,1,1,1,0,0,0,1,0,0,1,1164.0,5485.5,177364.5,4.712628865979381,32.333333333333336,37636.0,36,835853.0625,13.92838827718412,2.449489742783178,30.236567265481707,5.272999558563747,1.9459101490553132,6.819197252000346,False,True,False,False,False,True,False,False,False,True,False,-1.0989624319281157,-0.2651258869227067,-0.370672966038374,0,0,0,1158.4700000000003,1611.25
6,1044.0,47.46,1133.45,174.0,7.91,0.04545977011494253,683.82,900.0,1631.2800000000002,1,1,0,1,1,0,0,1,0,0,0,0,0,6264.0,284.76,49548.24,0.04545977011494253,174.0,1089936.0,36,2252.4516,32.31098884280702,2.449489742783178,6.889121859859935,6.951772164398911,1.9459101490553132,3.8807387153883797,False,False,False,False,False,True,False,True,False,False,False,1.2920269277706933,-0.2651258869227067,-1.5392136480744076,0,0,0,1021.788,1169.46
1,276.85,485.54,361.66,276.85,485.54,1.7538016976702184,181.33675000000002,150.0,816.87675,0,0,0,0,0,0,0,0,0,0,0,0,1,276.85,485.54,134421.749,1.7538016976702184,276.85,76645.92250000002,1,235749.0916,16.638810053606598,1.0,22.03497220329538,5.62708139972593,0.6931471805599453,6.187319118184521,False,True,False,False,True,False,False,False,True,False,False,-0.8659112925739435,-1.5563233881696554,-0.9486273446025799,0,0,0,619.7687500000001,723.965
5,195.73,1228.49,511.23,39.146,245.698,6.276452255658305,128.20315,750.0,2106.69315,0,0,0,1,1,1,1,0,0,1,0,0,1,978.65,6142.45,240452.34769999998,6.276452255658305,39.146,38310.232899999995,25,1509187.6801,13.990353819685906,2.23606797749979,35.04982168285596,5.281832230288174,1.791759469228055,7.114354728235615,False,True,False,False,False,True,False,False,False,True,False,-1.094096065348964,-0.5233653871720965,0.05296162125843749,0,0,0,1360.99515,1826.355
5,828.0,1606.84,1690.82,165.6,321.368,1.9406280193236713,542.34,750.0,2899.18,1,1,0,1,1,1,1,0,0,1,0,0,0,4140.0,8034.2,1330463.52,1.9406280193236713,165.6,685584.0,25,2581934.7855999996,28.77498913987632,2.23606797749979,40.085408816675425,6.720220155135295,1.791759469228055,7.382646942300648,False,False,False,True,False,True,False,False,False,False,True,0.684434337541349,-0.5233653871720965,0.5630244589103869,0,0,0,2077.812,2520.84
12,380.0,1526.79,1787.41,31.666666666666668,127.2325,4.017868421052632,248.9,1800.0,3575.69,1,0,1,0,1,1,1,0,0,1,0,0,0,4560.0,18321.48,580180.2,4.017868421052632,31.666666666666668,144400.0,144,2331087.7040999997,19.493588689617926,3.4641016151377544,39.0741602596908,5.942799375126701,2.5649493574615367,7.331577525726498,False,False,True,False,False,False,True,False,False,False,True,-0.5757577014528469,1.2843111145736317,0.4551071068447373,0,0,0,2070.3320000000003,2916.79
14,1015.0,871.76,1846.41,72.5,62.26857142857143,0.8588768472906404,664.825,2100.0,3636.585,1,1,1,0,1,1,0,0,0,1,0,0,0,14210.0,12204.64,884836.4,0.8588768472906404,72.5,1030225.0,196,759965.4976,31.85906464414798,3.7416573867739413,29.52558212804618,6.923628628138427,2.70805020110221,6.77166060395445,False,False,False,False,False,False,True,False,False,True,False,1.2104519966750868,1.800790115072411,-0.42795476852768644,0,0,0,2062.233,2779.26
